event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK148779,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Pakistan (2022-)","Mir Alam Manji Wala Communal Militia (Pakistan)","State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","Mir Alam Manji Wala",32.7375,70.8434,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 3 February 2025, police personnel shot and killed a TTP militant who was attempting to abduct an Air Force employee while he was praying at a mosque in Mir Alam Manji Wala area (Lakki Marwat, KPK). The incident began when local armed residents intervened to prevent the abduction, leading to an exchange of fire. During the clash, a father and son were wounded, before police personnel began a search operation and killed the militant. The militant was claimed to have been involved in the killing of an army cadet on 24 October 2024 (coded separately). Police also seized an AK-47 rifle, magazines, and hand grenades from the individual. 1 fatality and 2 injured.",1,,1744744114
PAK148792,"03 February 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Mir Ali","Mir Ali",32.9705,70.2785,2,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 3 February 2025, five military personnel, including a captain, were wounded in a landmine explosion planted by TTP militants during a military clearance operation in Muhammad Killay area of Mir Ali tehsil (North Waziristan, KPK). Military forces conducted a counter-operation following the attack (coded separately). 5 injured and no fatalities.",0,,1745949423
PAK148794,"03 February 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","Mir Alam Manji Wala",32.7375,70.8434,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 3 February 2025, TTP militants conducted a roadside IED attack targeting a police vehicle deployed for polio team security in Qeemat Manjiwala around Mir Alam Manji Wala area (Lakki Marwat, KPK). One police personnel was killed and three police personnel were wounded with the vehicle damaged in the explosion. Another IED planted at the site was later defused (coded separately). 1 fatality and 3 injured.",1,,1745949423
PAK148783,"03 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Aman Lashkar; Muslim Group (Pakistan); Teachers (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat",Pezu,32.3177,70.7362,1,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 3 February 2025, six armed TTP men on three motorcycles shot dead an imam (prayer leader) of a mosque in Pezu town (Lakki Marwat, KPK). The individual was a local school teacher and head of the local peace committee. 1 fatality.",1,,1745949423
PAK148782,"02 February 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Mohmand,"Upper Momand",Shamsha,34.513,71.1276,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 2 February 2025, intervening night, military forces conducted air strikes targeting TTP militant hideouts in Suran Dara, Miti, and Shamsha localities of Baizai area (coded to Shamsha, Mohmand, KPK). TTP-affiliated channels claim no militants were killed in the strikes, but that civilians were in the area. Local sources also claim an unspecified number of casualties. Exact casualties unknown.",0,,1739305035
PAK148771,"01 February 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-) Balochistan Levies",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Khuzdar,Zehri,Zehri,28.4783,66.8986,2,"Balochistan Post; Sangar Publication",Subnational,"On 1 February 2025, unidentified assailants (coded as Baloch Separatists) abducted two individuals, including a levies personnel and a civilian, on gunpoint from the central market in Zehri tehsil (Khuzdar, Balochistan).",0,,1739305035
PAK148772,"01 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 1 February 2025, BLF militants attacked a military post in Absar Daki market near Shaheed Hayat Chowk in Turbat city (Kech, Balochistan). Militants carried out a sniper attack, claiming to have killed two military personnel. They then fired A-1 shells at the post. Fatalities uncorroborated with 2 fatalities coded.",2,,1739305035
PAK148776,"01 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Militia (Pro-Government)",,"Political militia","Civilians (Pakistan)","Baloch Ethnic Group (Pakistan); Teachers (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 1 February 2025, unidentified armed men suspected to belong to a 'death squad' (coded as pro-government militia) hurled a hand grenade inside the residence of a school principal and well-known educator in Sangani Sar area of Turbat city (Kech, Balochistan). Assailants later opened fire at the premises, but caused no damage. No persons were harmed in the attack. No fatalities.",0,,1739305035
PAK148777,"01 February 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLF: Baloch Liberation Front",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Kalat,29.0266,66.5936,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 1 February 2025, BLF militants hurled a hand grenade towards a police check point near a high school examination center in Kalat city (Kalat, Balochistan). It is unclear whether the attack caused severe damages. No fatalities.",0,,1739305035
PAK148780,"01 February 2025",2025,1,"Political violence",Battles,"Armed clash","Shiite Muslim Militia (Pakistan)",,"Identity militia","Unidentified Armed Group (Pakistan)","Sunni Muslim Group (Pakistan); Tribal Group (Pakistan)","Political militia","Political militia-Identity militia",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Kurram,"Lower Kurram",Sadda,33.7059,70.3288,2,"Dawn (Pakistan); Samaa TV (Pakistan)",National,"On 1 February 2025, unidentified assailants (likely Shia, due to target of attack) attempted to attack civilian homes (likely Sunni, due to area) in Toot Pyala area of Lower Kurram district (coded as Sadda (Kurram, KPK)). Armed local tribal members (likely Sunni, due to the area's demographics) opened fire forcing the attackers to flee. The assailants abandoned rocket launcher shells, wireless sets, and petrol, which were suspected to be intended for arson. It is unlikely a organized militant group was behind the attack due to suspected motive of the attack. No casualties.",0,,1739305035
PAK148773,"01 February 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-) Frontier Corps",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,Tank,32.2147,70.3773,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 1 February 2025, TTP armed persons abducted three FC personnel having a picnic in the Chini Machankhel area of Tank district (Tank, KPK). The individuals were off-duty and in their home village for vacation. The personnel were later recovered during a military operation launched for their rescue. Details of the operation are unknown.",0,,1743531879
PAK148774,"01 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-) Balochistan Levies",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan",Daraban,Daraban,31.7324,70.3372,2,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; Sangar Publication; South Asia Terrorism Portal","Local partner-Other","On 1 February 2025, TTP militants detonated a bomb targeting a levies vehicle and killed five people, including four Balochistan Levies personnel and one driver (a civilian), near Daraban Grid Station on the N-50 Highway in Daraban area (Dera Ismail Khan, KPK). The levies personnel were in the area investigating a stolen truck from Pishin district (Balochistan). 5 fatalities.",5,,1745949423
PAK151253,"01 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,"Karachi City","Karachi West","Karachi - SITE",24.8979,66.9933,1,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 1 February 2025, armed pillion riders shot a police inspector (likely off-duty as he was returning home) near Naurus Chowrangi in the Sindh Industrial Trading Estate locality in Karachi - SITE (Karachi West, Karachi City), while he was returning home to Baldia Town. The inspector was injured during the attack.",0,,1745955805
PAK151254,"01 February 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,"Killa Abdullah",Chaman,Chaman,30.8944,66.4681,1,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 1 February 2025, unidentified motorcycle-borne attackers (coded as Baloch Separatists) fired shots at an FC soldier at the Chaman Master Plan site in Chaman locality (Chaman, Killa Abdullah). The soldier sustained multiple gunshot wounds, leading to his immediate death. 1 fatality.",1,,1745955805
PAK148581,"31 January 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Pakistan (2022-)",,"State forces","Baloch Separatists (Pakistan)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post",Subnational,"On 31 January 2025, military forces were claimed to have been conducting aerial shelling from helicopter gunships targeting various areas suspected to house militants (coded as Baloch Separatists) in Zamuran tehsil (Kech, Balochistan) during a military operation in the area. Military personnel were also sighted advancing in the area. No casualties.",0,,1738712867
PAK148582,"31 January 2025",2025,1,"Political violence",Battles,"Armed clash","BLA-A: Baloch Liberation Army-Azad",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Mangochar,29.3479,66.6365,2,"Al Jazeera; Arab News; Balochistan Post; Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 31 January 2025, intervening night, around 70-80 BLA-Azad militants opened fire at an unarmed FC vehicle carrying FC personnel during a snap checking on the Quetta-Karachi Highway in Khazeni locality of Mangochar area (Kalat, Balochistan). The militants intercepted the bus carrying FC personnel and opened fire, killing 17 and injuring three others. Another FC personnel was killed separately when he arrived to assist the victims. Following the attack, militants were seen in the local market, setting fire to private commercial buildings, including banks. During this violence, two civilians were wounded when a passenger bus passing through the area was struck by gunfire. In response, military forces later launched two counter-operations targeting BLA militants in Kalat and Harnai districts. (coded separately). 18 fatalities and 3 injured.",18,,1738712867
PAK148591,"31 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","BLA: Baloch Liberation Army",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Kalat,29.0266,66.5936,2,"Al Jazeera; Express Tribune (Pakistan)",National-International,"On 31 January 2025, military forces conducted an intelligence based operation (IBO) targeting militants (likely BLA, in response to the attack in Mango char) in Kalat district (Kalat, Balochistan). 12 militants were killed in the operation. 12 fatalities.",12,,1738712867
